,x,y
153,15.376884422110553,236.4485745309462
154,15.477386934673367,239.54950632559786
155,15.577889447236181,242.67063963031237
156,15.678391959798995,245.8119744450898
157,15.77889447236181,248.97351076993007
158,15.879396984924623,252.15524860483322
159,15.979899497487438,255.35718794979925
160,16.080402010050253,258.5793288048282
161,16.180904522613066,261.82167116991997
162,16.28140703517588,265.0842150450747
163,16.381909547738694,268.3669604302922
164,16.48241206030151,271.66990732557264
165,16.582914572864322,274.9930557309159
166,16.683417085427138,278.33640564632213
167,16.78391959798995,281.6999570717911
168,16.884422110552766,285.08371000732313
169,16.984924623115578,288.48766445291784
170,17.085427135678394,291.91182040857564
171,17.185929648241206,295.3561778742961
172,17.286432160804022,298.82073685007964
173,17.386934673366834,302.30549733592585
174,17.48743718592965,305.81045933183515
175,17.587939698492463,309.33562283780714
176,17.68844221105528,312.88098785384216
177,17.78894472361809,316.4465543799399
178,17.889447236180906,320.03232241610067
179,17.98994974874372,323.6382919623242
180,18.090452261306535,327.2644630186107
181,18.190954773869347,330.91083558495995
182,18.291457286432163,334.57740966137226
183,18.391959798994975,338.2641852478473
184,18.49246231155779,341.97116234438533
185,18.592964824120603,345.6983409509861
186,18.69346733668342,349.44572106764986
187,18.79396984924623,353.2133026943764
188,18.894472361809047,357.00108583116594
189,18.99497487437186,360.8090704780182
190,19.095477386934675,364.6372566349335
191,19.195979899497488,368.4856443019116
192,19.296482412060303,372.3542334789526
193,19.396984924623116,376.2430241660564
194,19.49748743718593,380.1520163632232
195,19.597989949748744,384.08121007045276
196,19.69849246231156,388.03060528774535
197,19.798994974874372,392.0002020151006
198,19.899497487437188,395.99000025251894
199,20.0,400.0
